TechID,ModeID,VehTypeID,MassCatID,FuelID,EngineID,TransTypeID,Availability,Final_Year,HybridFlag,spec_energ_consump,spec_energ_electric,noise_class,PurchasePrice,ExpectedLifeFactor,Capacity,AveEconLife,SecondHandImportFlag,note
9548,1,3,3,10,21,1,2053,,0,22.31,,1,10800,1,5,12,1,
9550,1,3,1,5,6,1,2013,2016,0,9.55,,1,5200,1,5,12,1,
9551,1,3,1,5,14,1,2017,2022,0,8.96,,1,5200,1,5,12,1,
9552,1,3,1,5,15,1,2023,2027,0,8.19,,1,5000,1,5,12,1,
9553,1,3,1,5,16,1,2028,2032,0,7.59,,1,5000,1,5,12,1,
9554,1,3,1,5,17,1,2033,2037,0,7.04,,1,5000,1,5,12,1,
9555,1,3,1,5,18,1,2038,2042,0,6.53,,1,5000,1,5,12,1,
9556,1,3,1,5,19,1,2043,2047,0,6.05,,1,5000,1,5,12,1,
9557,1,3,1,5,20,1,2048,2052,0,5.61,,1,5000,1,5,12,1,
9558,1,3,1,5,21,1,2053,,0,5.20,,1,5000,1,5,12,1,
9580,1,3,1,12,20,1,2048,2052,0,6.95,,2,4800,1,5,12,1,
9590,1,3,1,12,3,1,2000,2003,0,12.68,,2,14000,1,5,12,1,
9600,1,3,1,12,4,1,2004,2007,0,12.69,,2,12000,1,5,12,1,
9610,1,3,1,12,5,1,2008,2012,0,12.71,,2,11000,1,5,12,1,
9611,1,3,2,2,14,1,2017,2022,2,3.46,22.43,1,11000,1,5,12,1,
9612,1,3,2,2,15,1,2023,2027,2,3.23,20.49,1,9720,1,5,12,1,
9613,1,3,2,2,16,1,2028,2032,2,3.00,19.00,1,8400,1,5,12,1,
9614,1,3,2,2,17,1,2033,2037,2,2.78,17.62,1,7560,1,5,12,1,
9615,1,3,2,2,18,1,2038,2042,2,2.58,16.33,1,7560,1,5,12,1,
9616,1,3,2,2,19,1,2043,2047,2,2.39,15.14,1,7560,1,5,12,1,
9617,1,3,2,2,20,1,2048,2052,2,2.22,14.04,1,7560,1,5,12,1,
9618,1,3,2,2,21,1,2053,,2,2.08,13.02,1,7560,1,5,12,1,
9620,1,3,1,1,14,1,2017,2022,1,4.34,,1,6600,1,5,12,1,
9621,1,3,1,1,15,1,2023,2027,1,3.99,,1,5400,1,5,12,1,
9622,1,3,1,1,16,1,2028,2032,1,3.70,,1,4800,1,5,12,1,
9623,1,3,1,1,17,1,2033,2037,1,3.43,,1,4800,1,5,12,1,
9624,1,3,1,1,18,1,2038,2042,1,3.18,,1,4800,1,5,12,1,
9625,1,3,1,1,19,1,2043,2047,1,2.95,,1,4800,1,5,12,1,
9626,1,3,1,1,20,1,2048,2052,1,2.73,,1,4800,1,5,12,1,
9627,1,3,1,1,21,1,2053,,1,2.54,,1,4800,1,5,12,1,
9630,1,4,11,2,1,1,1988,2001,0,34.62,,0,25100.8,1,10,15,1,
9631,1,3,3,2,14,1,2017,2022,2,3.46,26.92,1,14300,1,5,12,1,
9632,1,3,3,2,15,1,2023,2027,2,3.23,24.59,1,12960,1,5,12,1,
9633,1,3,3,2,16,1,2028,2032,2,3.00,22.80,1,11550,1,5,12,1,
9634,1,3,3,2,17,1,2033,2037,2,2.78,21.14,1,10500,1,5,12,1,
9635,1,3,3,2,18,1,2038,2042,2,2.58,19.60,1,10080,1,5,12,1,
9636,1,3,3,2,19,1,2043,2047,2,2.39,18.17,1,10080,1,5,12,1,
9637,1,3,3,2,20,1,2048,2052,2,2.22,16.85,1,10080,1,5,12,1,
9638,1,3,3,2,21,1,2053,,2,2.08,15.62,1,10080,1,5,12,1,
9640,1,4,11,1,7,1,1998,2013,0,17.91,,0,25100.8,1,10,15,1,
9641,1,3,3,12,14,1,2017,2022,0,25.78,,2,18000,1,5,12,1,
9642,1,3,3,12,15,1,2023,2027,0,23.07,,2,15000,1,5,12,1,
9643,1,3,3,12,16,1,2028,2032,0,21.71,,2,11200,1,5,12,1,
9644,1,3,3,12,17,1,2033,2037,0,20.35,,2,10000,1,5,12,1,
9645,1,3,3,12,18,1,2038,2042,0,18.32,,2,8800,1,5,12,1,
9646,1,3,3,12,19,1,2043,2047,0,16.96,,2,8800,1,5,12,1,
9647,1,3,3,12,20,1,2048,2052,0,16.28,,2,8800,1,5,12,1,
9648,1,3,3,12,21,1,2053,,0,14.93,,2,8800,1,5,12,1,
9650,1,4,11,10,6,1,2013,2017,0,147.40,,1,7920,1,10,15,1,
9651,1,4,11,10,14,1,2017,2023,0,145.11,,1,7590,1,10,15,1,
9652,1,4,11,10,15,1,2023,2028,0,140.92,,1,7260,1,10,15,1,
9653,1,4,11,10,16,1,2028,2033,0,137.44,,1,7194,1,10,15,1,
9654,1,4,11,10,17,1,2033,2038,0,134.03,,1,7128,1,10,15,1,
9655,1,4,11,10,18,1,2038,2043,0,130.72,,1,7062,1,10,15,1,
9656,1,4,11,10,19,1,2043,2048,0,127.48,,1,6996,1,10,15,1,
9657,1,4,11,10,20,1,2048,2053,0,124.33,1.00,1,6930,1,10,15,1,
9658,1,4,11,10,21,1,2053,,0,121.25,1.00,1,6930,1,10,15,1,
9660,1,4,11,5,6,1,2013,2017,0,54.64,1.00,1,28865.91797,1,10,15,1,
9661,1,4,11,5,14,1,2017,2023,0,47.70,1.00,1,27610.88086,1,10,15,1,
9662,1,4,11,5,15,1,2023,2028,0,46.33,1.00,1,27359.87109,1,10,15,1,
9663,1,4,11,5,16,1,2028,2033,0,45.18,1.00,1,27108.86328,1,10,15,1,
9664,1,4,11,5,17,1,2033,2038,0,44.06,1.00,1,26857.85547,1,10,15,1,
9665,1,4,11,5,18,1,2038,2043,0,42.97,1.00,1,26606.84766,1,10,15,1,
9666,1,4,11,5,19,1,2043,2048,0,41.91,1.00,1,26355.83984,1,10,15,1,
9667,1,4,11,5,20,1,2048,2053,0,40.87,1.00,1,26355.83984,1,10,15,1,
9668,1,4,11,5,21,1,2053,,0,39.86,1.00,1,26355.83984,1,10,15,1,
9670,1,4,11,1,8,1,2013,2028,0,16.23,1.00,1,25100.80078,1,10,15,1,
9675,1,4,11,1,9,1,2028,,0,15.10,1.00,1,25100.80078,1,10,15,1,
9690,1,4,11,2,14,1,2017,2023,0,29.22,1.00,1,25100.80078,1,10,15,1,
9691,1,4,11,8,7,1,1998,2013,0,40.62,1.00,0,26356,1,10,15,1,
9695,1,4,11,2,15,1,2023,2028,0,28.45,1.00,1,25100.80078,1,10,15,1,
9696,1,4,11,2,16,1,2028,2033,0,27.76,1.00,1,25100.80078,1,10,15,1,
9697,1,4,11,2,17,1,2033,2038,0,27.07,1.00,1,25100.80078,1,10,15,1,
9698,1,4,11,2,18,1,2038,2043,0,26.40,1.00,1,25100.80078,1,10,15,1,
9699,1,4,11,2,19,1,2043,2048,0,25.75,1.00,1,25100.80078,1,10,15,1,
9700,1,4,11,2,3,1,2000,2004,0,34.51,1.00,0,25100.80078,1,10,15,1,
9701,1,4,11,2,20,1,2048,2053,0,25.11,1.00,1,25100.80078,1,10,15,1,
9702,1,4,11,2,21,1,2053,,0,24.49,1.00,1,25100.80078,1,10,15,1,
9720,1,4,11,2,4,1,2004,2008,0,34.57,1.00,0,25100.80078,1,10,15,1,
9750,1,4,11,12,7,1,2023,2033,0,53.79,1.00,2,34000,1,10,15,1,
9780,1,4,11,12,8,1,2033,2043,0,48.64,1.00,2,27780.47461,1,10,15,1,
9781,1,4,11,12,9,1,2043,,0,43.99,1.00,2,25124.16406,1,10,15,1,
9810,1,4,11,2,5,1,2008,2013,0,31.30,1.00,1,25100.80078,1,10,15,1,
9811,1,4,11,8,8,1,2013,2023,0,37.76,1.00,1,26356,1,10,15,1,
9812,1,4,11,8,9,1,2023,,0,36.04,1.00,1,26356,1,10,15,1,
9850,1,4,11,2,6,1,2013,2017,0,29.79,1.00,1,25100.80078,1,10,15,1,
9852,1,4,11,2,6,1,2013,2017,1,18.04,1.00,1,30120,1,10,15,1,
9853,1,4,11,7,6,1,2013,2017,0,26.28,1.00,1,27199.19922,1,10,15,1,
9854,1,4,11,13,13,1,2018,,0,180.74,1.00,0,37500,1,10,15,1,
9855,1,3,1,12,21,1,2053,,0,6.44,1.00,2,4800,1,5,12,1,
9856,1,3,2,13,13,1,2028,2037,0,43.47,1.00,2,20000,1,5,12,1,
9857,1,4,11,7,14,1,2017,2023,0,25.65,1.00,1,27199.19922,1,10,15,1,
9858,1,4,11,7,15,1,2023,2028,0,25.11,1.00,1,26928.40039,1,10,15,1,
9859,1,4,11,7,16,1,2028,2033,0,24.49,1.00,1,26660,1,10,15,1,
9860,1,4,11,7,17,1,2033,2038,0,23.89,1.00,1,26394.40039,1,10,15,1,
9861,1,4,11,7,18,1,2038,2043,0,23.30,1.00,1,26131.59961,1,10,15,1,
9862,1,4,11,7,19,1,2043,2048,0,22.72,1.00,1,25871.19922,1,10,15,1,
9863,1,4,11,7,20,1,2048,2053,0,22.16,1.00,1,25613.59961,1,10,15,1,
9864,1,4,11,7,21,1,2053,,0,21.61,1.00,1,25358.40039,1,10,15,1,
9865,1,4,11,2,14,1,2017,2023,1,17.70,1.00,1,28000,1,10,15,1,
9866,1,4,11,2,15,1,2023,2028,1,17.23,1.00,1,27200,1,10,15,1,
9867,1,4,11,2,16,1,2028,2033,1,16.81,1.00,1,26356,1,10,15,1,
9868,1,4,11,2,17,1,2033,2038,1,16.39,1.00,1,26356,1,10,15,1,
9869,1,4,11,2,18,1,2038,2043,1,15.99,1.00,1,26356,1,10,15,1,
9871,1,4,11,2,19,1,2043,2048,1,15.59,1.00,1,26356,1,10,15,1,
9872,1,4,11,2,20,1,2048,2053,1,15.20,1.00,1,26356,1,10,15,1,
9873,1,4,11,2,21,1,2053,,1,14.83,1.00,1,26356,1,10,15,1,
10200,1,5,21,2,1,2,1988,2003,0,13.16,1.00,0,8400,1,2.5,10,1,
10220,1,5,21,2,14,2,2017,2023,0,8.94,1.00,0,8400,1,2.5,10,1,
10221,1,5,21,2,14,2,2017,2023,1,6.25,1.00,0,11440,1,2.5,10,1,
10222,1,5,21,2,15,2,2023,2028,1,5.76,1.00,0,9284,1,2.5,10,1,
10223,1,5,21,2,16,2,2028,2033,1,5.35,1.00,0,9284,1,2.5,10,1,
10224,1,5,21,2,17,2,2033,2038,1,4.96,1.00,0,9284,1,2.5,10,1,
10225,1,5,21,2,18,2,2038,2043,1,4.60,1.00,0,9284,1,2.5,10,1,
10226,1,5,21,2,19,2,2043,2048,1,4.26,1.00,0,9284,1,2.5,10,1,
10227,1,5,21,2,20,2,2048,2053,1,3.95,1.00,0,9284,1,2.5,10,1,
10228,1,5,21,2,21,2,2053,,1,3.67,1.00,0,9284,1,2.5,10,1,
10230,1,5,21,7,6,2,2013,2017,0,12.65,1.00,1,9680,1,2.5,10,1,
10240,1,5,21,5,5,2,2009,2013,0,20.66,1.00,0,9680,1,2.5,10,1,
10250,1,5,21,10,6,2,2013,2017,0,46.29,1.00,1,10560,1,2.5,10,1,
10251,1,5,21,10,14,2,2017,2023,0,43.32,1.00,1,10120,1,2.5,10,1,
10252,1,5,21,10,15,2,2023,2028,0,39.55,1.00,1,9680,1,2.5,10,1,
10253,1,5,21,10,16,2,2028,2033,0,36.67,1.00,1,9592,1,2.5,10,1,
10254,1,5,21,10,17,2,2033,2038,0,34.00,1.00,1,9504,1,2.5,10,1,
10255,1,5,21,10,18,2,2038,2043,0,31.53,1.00,1,9416,1,2.5,10,1,
10256,1,5,21,10,19,2,2043,2048,0,29.23,1.00,1,9328,1,2.5,10,1,
10257,1,5,21,10,20,2,2048,2053,0,27.11,1.00,1,9240,1,2.5,10,1,
10258,1,5,21,10,21,2,2053,,0,25.13,1.00,1,9240,1,2.5,10,1,
10260,1,5,21,5,6,2,2013,2017,0,15.22,1.00,1,10120,1,2.5,10,1,
10261,1,5,21,5,14,2,2017,2023,0,14.24,1.00,1,9680,1,2.5,10,1,
10262,1,5,21,5,15,2,2023,2028,0,13.00,1.00,1,9592,1,2.5,10,1,
10263,1,5,21,5,16,2,2028,2033,0,12.06,1.00,1,9504,1,2.5,10,1,
10264,1,5,21,5,17,2,2033,2038,0,11.18,1.00,1,9416,1,2.5,10,1,
10265,1,5,21,5,18,2,2038,2043,0,10.36,1.00,1,9328,1,2.5,10,1,
10266,1,5,21,5,19,2,2043,2048,0,9.61,1.00,1,9240,1,2.5,10,1,
10267,1,5,21,5,20,2,2048,2053,0,8.91,1.00,1,9240,1,2.5,10,1,
10268,1,5,21,5,21,2,2053,,0,8.26,1.00,1,9240,1,2.5,10,1,
10280,1,5,21,12,15,2,2023,2028,0,37.13,1.00,2,12000,1,2.5,10,1,
10300,1,5,21,12,5,2,2009,2013,0,53.76,1.00,2,17600,1,2.5,10,1,
10301,1,5,21,2,14,2,2017,2023,2,5.44,1.00,1,12000,1,2.5,10,1,
10302,1,5,21,2,15,2,2023,2028,2,5.11,1.00,1,10560,1,2.5,10,1,
10303,1,5,21,2,16,2,2028,2033,2,4.74,1.00,1,10120,1,2.5,10,1,
10304,1,5,21,2,17,2,2033,2038,2,4.39,1.00,1,10120,1,2.5,10,1,
10305,1,5,21,2,18,2,2038,2043,2,4.07,1.00,1,10120,1,2.5,10,1,
10306,1,5,21,2,19,2,2043,2048,2,3.78,1.00,1,10120,1,2.5,10,1,
10307,1,5,21,2,20,2,2048,2053,2,3.50,1.00,1,10120,1,2.5,10,1,
10308,1,5,21,2,21,2,2053,,2,3.30,1.00,1,10120,1,2.5,10,1,
10320,1,5,21,2,3,2,2002,2006,0,12.96,1.00,0,8400,1,2.5,10,1,
10340,1,5,21,2,4,2,2006,2009,0,11.95,1.00,0,8400,1,2.5,10,1,
10360,1,5,21,12,6,2,2013,2017,0,45.94,1.00,2,17600,1,2.5,10,1,
10365,1,5,21,12,14,2,2017,2023,0,40.65,1.00,2,14000,1,2.5,10,1,
10370,1,5,21,13,13,2,2028,2033,0,208.68,1.00,2,16000,1,2.5,10,1,
10371,1,5,21,13,13,2,2033,2038,0,179.20,1.00,2,14000,1,2.5,10,1,
10372,1,5,21,13,13,2,2038,2043,0,153.89,1.00,2,12000,1,2.5,10,1,
10373,1,5,21,13,13,2,2043,2048,0,132.15,1.00,2,12000,1,2.5,10,1,
10374,1,5,21,13,13,2,2048,2053,0,113.48,1.00,2,12000,1,2.5,10,1,
10375,1,5,21,13,13,2,2053,,0,97.45,1.00,2,12000,1,2.5,10,1,
10390,1,5,21,2,5,2,2009,2013,0,10.86,1.00,0,8400,1,2.5,10,1,
10391,1,5,21,8,6,2,2013,2017,0,11.78,1.00,0,9680,1,2.5,10,1,
10410,1,5,21,1,1,2,1988,2003,0,16.33,1.00,0,8400,1,2.5,10,1,
10440,1,5,21,12,16,2,2028,2033,0,34.42,1.00,2,11200,1,2.5,10,1,
10450,1,5,21,1,3,2,2002,2006,0,15.65,1.00,0,8400,1,2.5,10,1,
10451,1,5,21,1,4,2,2006,2009,0,14.52,1.00,0,8400,1,2.5,10,1,
10452,1,5,21,1,5,2,2009,2013,0,12.66,1.00,0,8400,1,2.5,10,1,
10453,1,5,21,1,6,2,2013,2017,0,11.62,1.00,0,8400,1,2.5,10,1,
10460,1,5,21,2,6,2,2013,2017,0,10.07,1.00,0,8400,1,2.5,10,1,
10461,1,5,21,8,14,2,2017,2023,0,10.45,1.00,0,9680,1,2.5,10,1,
10462,1,5,21,2,6,2,2013,2017,1,6.98,1.00,0,13200,1,2.5,10,1,
10463,1,5,21,12,17,2,2033,2038,0,31.92,1.00,2,10800,1,2.5,10,1,
10464,1,5,21,2,15,2,2023,2028,0,8.23,1.00,0,8400,1,2.5,10,1,
10465,1,5,21,2,16,2,2028,2033,0,7.64,1.00,0,8400,1,2.5,10,1,
10466,1,5,21,2,17,2,2033,2038,0,7.09,1.00,0,8400,1,2.5,10,1,
10467,1,5,21,2,18,2,2038,2043,0,6.57,1.00,0,8400,1,2.5,10,1,
10468,1,5,21,2,19,2,2043,2048,0,6.09,1.00,0,8400,1,2.5,10,1,
10469,1,5,21,2,20,2,2048,2053,0,5.65,1.00,0,8400,1,2.5,10,1,
10470,1,5,21,2,21,2,2053,,0,5.24,1.00,0,8400,1,2.5,10,1,
10471,1,5,21,1,14,2,2017,2023,0,10.67,1.00,1,8400,1,2.5,10,1,
10472,1,5,21,1,15,2,2023,2028,0,9.83,1.00,1,8400,1,2.5,10,1,
10473,1,5,21,1,16,2,2028,2033,0,9.12,1.00,1,8400,1,2.5,10,1,
10474,1,5,21,1,17,2,2033,2038,0,8.46,1.00,1,8400,1,2.5,10,1,
10475,1,5,21,1,18,2,2038,2043,0,7.84,1.00,1,8400,1,2.5,10,1,
10476,1,5,21,1,19,2,2043,2048,0,7.27,1.00,1,8400,1,2.5,10,1,
10477,1,5,21,1,20,2,2048,2053,0,6.74,1.00,1,8400,1,2.5,10,1,
10478,1,5,21,1,21,2,2053,,0,6.25,1.00,1,8400,1,2.5,10,1,
10480,1,5,21,8,15,2,2023,2028,0,8.28,1.00,0,9240,1,2.5,10,1,
10481,1,5,21,8,16,2,2028,2033,0,7.68,1.00,0,9240,1,2.5,10,1,
10482,1,5,21,8,17,2,2033,2038,0,7.12,1.00,0,9240,1,2.5,10,1,
10483,1,5,21,8,18,2,2038,2043,0,6.60,1.00,0,9240,1,2.5,10,1,
10484,1,5,21,8,19,2,2043,2048,0,6.12,1.00,0,9240,1,2.5,10,1,
10485,1,5,21,8,20,2,2048,2053,0,5.68,1.00,0,9240,1,2.5,10,1,
10486,1,5,21,8,21,2,2053,,0,5.26,1.00,0,9240,1,2.5,10,1,
10510,1,5,21,7,14,2,2017,2023,0,11.66,1.00,1,9680,1,2.5,10,1,
10511,1,5,21,7,15,2,2023,2028,0,8.44,1.00,1,9680,1,2.5,10,1,
10512,1,5,21,7,16,2,2028,2033,0,7.83,1.00,1,9680,1,2.5,10,1,
10513,1,5,21,7,17,2,2033,2038,0,7.26,1.00,1,9680,1,2.5,10,1,
10514,1,5,21,7,18,2,2038,2043,0,6.73,1.00,1,9680,1,2.5,10,1,
10515,1,5,21,7,19,2,2043,2048,0,6.24,1.00,1,9680,1,2.5,10,1,
10516,1,5,21,7,20,2,2048,2053,0,5.79,1.00,1,9680,1,2.5,10,1,
10517,1,5,21,7,21,2,2053,,0,5.37,1.00,1,9680,1,2.5,10,1,
10520,1,5,22,2,1,2,1988,2001,0,26.35,1.00,0,22000,1,8,7,1,
10530,1,5,22,2,14,2,2017,2023,0,22.03,1.00,0,22000,1,8,7,1,
10540,1,5,22,10,6,2,2013,2017,0,147.52,1.00,1,26400,1,8,7,1,
10541,1,5,22,10,14,2,2017,2023,0,142.27,1.00,1,25300,1,8,7,1,
10542,1,5,22,10,15,2,2023,2028,0,117.52,1.00,1,24200,1,8,7,1,
10543,1,5,22,10,16,2,2028,2033,0,108.96,1.00,1,23980,1,8,7,1,
10544,1,5,22,10,17,2,2033,2038,0,101.03,1.00,1,23760,1,8,7,1,
10545,1,5,22,10,18,2,2038,2043,0,93.68,1.00,1,23540,1,8,7,1,
10546,1,5,22,10,19,2,2043,2048,0,86.86,1.00,1,23320,1,8,7,1,
10547,1,5,22,10,20,2,2048,2053,0,80.54,1.00,1,23100,1,8,7,1,
10548,1,5,22,10,21,2,2053,,0,74.68,1.00,1,23100,1,8,7,1,
10550,1,5,22,5,5,2,2008,2013,0,46.06,1.00,1,26400,1,8,7,1,
10551,1,5,22,5,6,2,2013,2017,0,48.44,1.00,1,25300,1,8,7,1,
10552,1,5,22,5,14,2,2017,2023,0,46.76,1.00,1,24200,1,8,7,1,
10553,1,5,22,5,15,2,2023,2028,0,38.63,1.00,1,23980,1,8,7,1,
10554,1,5,22,5,16,2,2028,2033,0,35.82,1.00,1,23760,1,8,7,1,
10555,1,5,22,5,17,2,2033,2038,0,33.21,1.00,1,23540,1,8,7,1,
10556,1,5,22,5,18,2,2038,2043,0,30.80,1.00,1,23320,1,8,7,1,
10557,1,5,22,5,19,2,2043,2048,0,28.56,1.00,1,23100,1,8,7,1,
10558,1,5,22,5,20,2,2048,2053,0,26.48,1.00,1,23100,1,8,7,1,
10559,1,5,22,5,21,2,2053,,0,24.55,1.00,1,23100,1,8,7,1,
10560,1,5,22,2,3,2,2000,2004,0,26.32,1.00,0,22000,1,8,7,1,
10570,1,5,22,2,4,2,2004,2008,0,26.03,1.00,0,22000,1,8,7,1,
10590,1,5,22,2,5,2,2008,2013,0,25.11,1.00,0,22000,1,8,7,1,
10591,1,5,22,8,6,2,2013,2017,0,28.49,1.00,1,24200,1,8,7,1,
10592,1,5,22,8,14,2,2017,2028,0,26.98,1.00,1,23100,1,8,7,1,
10593,1,5,22,13,13,2,2028,2033,0,208.69,1.00,1,33000,1,8,7,1,
10594,1,5,22,13,13,2,2033,2038,0,161.32,1.00,1,28600,1,8,7,1,
10595,1,5,22,13,13,2,2038,2043,0,138.53,1.00,1,26400,1,8,7,1,
10596,1,5,22,13,13,2,2043,2048,0,118.96,1.00,1,25300,1,8,7,1,
10597,1,5,22,13,13,2,2048,2053,0,102.16,1.00,1,25300,1,8,7,1,
10598,1,5,22,13,13,2,2053,,0,87.73,1.00,1,25300,1,8,7,1,
10599,1,5,21,12,18,2,2038,2043,0,29.60,1.00,2,10000,1,2.5,10,1,
10600,1,5,21,12,19,2,2043,2048,0,27.44,1.00,2,9600,1,2.5,10,1,
10601,1,5,21,12,20,2,2048,2053,0,25.44,1.00,2,9200,1,2.5,10,1,
10602,1,5,21,12,21,2,2053,,0,23.59,1.00,2,8800,1,2.5,10,1,
10603,1,5,22,12,7,2,2023,2033,0,93.47,1.00,2,30000,1,8,7,1,
10604,1,5,22,12,8,2,2033,2043,0,80.36,1.00,2,24512.18359,1,8,7,1,
10605,1,5,22,12,9,2,2043,,0,69.08,1.00,2,22168.37891,1,8,7,1,
10610,1,5,22,2,6,2,2013,2017,0,23.34,1.00,0,22000,1,8,7,1,
10611,1,5,22,8,16,2,2028,2038,0,23.04,1.00,1,23100,1,8,7,1,
10612,1,5,22,2,14,2,2017,,1,14.23,1.00,0,24200,1,8,7,1,
10613,1,5,22,14,6,2,2018,,0,87.03,1.00,1,28600,1,8,7,1,
10614,1,5,22,8,18,2,2038,,0,19.81,1.00,1,23100,1,8,7,1,
10615,1,5,22,2,15,2,2023,2028,0,20.28,1.00,0,22000,1,8,7,1,
10616,1,5,22,2,16,2,2028,2033,0,18.82,1.00,0,22000,1,8,7,1,
10617,1,5,22,2,17,2,2033,2038,0,17.45,1.00,0,22000,1,8,7,1,
10618,1,5,22,2,18,2,2038,2043,0,16.18,1.00,0,22000,1,8,7,1,
10619,1,5,22,2,19,2,2043,2048,0,15.01,1.00,0,22000,1,8,7,1,
10620,1,5,22,2,20,2,2048,2053,0,13.91,1.00,0,22000,1,8,7,1,
10621,1,5,22,2,21,2,2053,,0,12.90,1.00,0,22000,1,8,7,1,
10630,1,5,23,2,1,2,1988,2001,0,38.51,1.00,0,40000,1,12,7,1,
10640,1,5,23,2,14,2,2017,2023,0,32.19,1.00,0,40000,1,12,7,1,
10650,1,5,23,2,3,2,2000,2004,0,38.47,1.00,0,40000,1,12,7,1,
10660,1,5,23,2,4,2,2004,2008,0,38.04,1.00,0,40000,1,12,7,1,
10670,1,5,23,2,5,2,2008,2013,0,36.69,1.00,0,40000,1,12,7,1,
10671,1,5,23,8,6,2,2013,2017,0,43.75,1.00,1,44000,1,12,7,1,
10675,1,5,23,2,14,2,2017,2028,1,20.97,1.00,0,42000,1,12,7,1,
10680,1,5,23,8,14,2,2017,2028,0,41.40,1.00,1,42000,1,12,7,1,
10681,1,5,23,13,13,2,2028,2033,0,260.86,1.00,1,52000,1,12,7,1,
10682,1,5,23,2,6,2,2013,2017,0,34.11,1.00,0,40000,1,12,7,1,
10683,1,5,23,8,16,2,2028,2038,0,35.35,1.00,1,42000,1,12,7,1,
10684,1,5,23,2,16,2,2028,,1,17.87,1.00,0,42000,1,12,7,1,
10685,1,5,23,14,6,2,2018,,0,127.19,1.00,1,44000,1,12,7,1,
10686,1,5,23,8,18,2,2038,,0,30.39,1.00,1,42000,1,12,7,1,
10690,1,5,23,2,15,2,2023,2028,0,29.64,1.00,0,40000,1,12,7,1,
10691,1,5,23,2,16,2,2028,2033,0,27.51,1.00,0,40000,1,12,7,1,
10692,1,5,23,2,17,2,2033,2038,0,25.51,1.00,0,40000,1,12,7,1,
10693,1,5,23,2,18,2,2038,2043,0,23.65,1.00,0,40000,1,12,7,1,
10694,1,5,23,2,19,2,2043,2048,0,21.93,1.00,0,40000,1,12,7,1,
10695,1,5,23,2,20,2,2048,2053,0,20.34,1.00,0,40000,1,12,7,1,
10696,1,5,23,2,21,2,2053,,0,18.86,1.00,0,40000,1,12,7,1,
10697,1,5,23,13,13,2,2033,2038,0,201.65,1.00,1,50000,1,12,7,1,
10698,1,5,23,13,13,2,2038,2043,0,173.17,1.00,1,48000,1,12,7,1,
10699,1,5,23,13,13,2,2043,2048,0,148.70,1.00,1,46000,1,12,7,1,
10700,1,5,23,13,13,2,2048,2053,0,127.70,1.00,1,46000,1,12,7,1,
10701,1,5,23,13,13,2,2053,,0,109.66,1.00,1,46000,1,12,7,1,
10702,1,3,2,12,15,1,2023,2027,0,20.49,1.00,2,10000,1,5,12,1,
10703,1,3,2,12,16,1,2028,2032,0,19.00,1.00,2,8000,1,5,12,1,
10704,1,3,2,12,17,1,2033,2037,0,17.62,1.00,2,7000,1,5,12,1,
10705,1,3,2,12,18,1,2038,2042,0,16.33,1.00,2,6000,1,5,12,1,
10706,1,3,2,12,19,1,2043,2047,0,15.14,1.00,2,6000,1,5,12,1,
10707,1,3,2,12,20,1,2048,2052,0,14.04,1.00,2,6000,1,5,12,1,
10708,1,3,2,12,21,1,2053,,0,13.02,1.00,2,6000,1,5,12,1,
10720,1,5,23,10,6,2,2013,2017,0,215.61,1.00,1,48000,1,12,7,1,
10721,1,5,23,10,14,2,2017,2023,0,207.94,1.00,1,46000,1,12,7,1,
10722,1,5,23,10,15,2,2023,2028,0,171.75,1.00,1,44000,1,12,7,1,
10723,1,5,23,10,16,2,2028,2033,0,159.25,1.00,1,43600,1,12,7,1,
10724,1,5,23,10,17,2,2033,2038,0,147.66,1.00,1,43200,1,12,7,1,
10725,1,5,23,10,18,2,2038,2043,0,136.91,1.00,1,42800,1,12,7,1,
10726,1,5,23,10,19,2,2043,2048,0,126.95,1.00,1,42400,1,12,7,1,
10727,1,5,23,10,20,2,2048,2053,0,117.71,1.00,1,42000,1,12,7,1,
10728,1,5,23,10,21,2,2053,,0,109.14,1.00,1,42000,1,12,7,1,
10730,1,5,23,5,5,2,2008,2013,0,67.32,1.00,1,48000,1,12,7,1,
10731,1,5,23,5,6,2,2013,2017,0,70.80,1.00,1,46000,1,12,7,1,
10732,1,5,23,5,14,2,2017,2023,0,68.35,1.00,1,44000,1,12,7,1,
10733,1,5,23,5,15,2,2023,2028,0,56.46,1.00,1,43600,1,12,7,1,
10734,1,5,23,5,16,2,2028,2033,0,52.35,1.00,1,43200,1,12,7,1,
10735,1,5,23,5,17,2,2033,2038,0,48.54,1.00,1,42800,1,12,7,1,
10736,1,5,23,5,18,2,2038,2043,0,45.01,1.00,1,42400,1,12,7,1,
10737,1,5,23,5,19,2,2043,2048,0,41.73,1.00,1,42000,1,12,7,1,
10738,1,5,23,5,20,2,2048,2053,0,38.70,1.00,1,42000,1,12,7,1,
10739,1,5,23,5,21,2,2053,,0,35.88,1.00,1,42000,1,12,7,1,
14000,1,5,24,1,3,2,2002,2006,0,11.75,1.00,0,8400,1,2.5,10,1,
14001,1,5,24,1,4,2,2006,2009,0,11.40,1.00,0,8400,1,2.5,10,1,
14002,1,5,24,1,5,2,2009,2013,0,10.45,1.00,0,8400,1,2.5,10,1,
